#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop
6, 11224, 1,KE9ERI,     3.04, -78,   6, 4,    fast,  -34.81,  95765.00,  473.46,  340.43,  246.78, 23.4, 8.04, 8.10, 3.87, -25.82,  -0.25,  -5.73, -44.74,   7.81,   7.14,   0.10,   0.17,   0.15,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.07, -78,   6, 4,    fast,  -34.81,  95765.00,  473.46,  340.43,  246.78, 23.4, 8.04, 8.10, 3.87, -25.82,  -0.25,  -5.73, -44.74,   7.81,   7.14,   0.10,   0.17,   0.15,  16.00, 8.08, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.15, -77,   6, 4,    fast,  -31.38,  95164.00,  525.96,  392.93,  243.24, 23.4, 8.04, 8.10, 3.87, -22.75,  -2.22,  -3.98, -43.15,   1.16,   2.14,   0.10,   0.17,   0.17,  16.00, 8.08, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.18, -78,   6, 4,    fast,  -31.38,  95164.00,  525.96,  392.93,  243.24, 23.4, 8.04, 8.10, 3.87, -22.75,  -2.22,  -3.98, -43.15,   1.16,   2.14,   0.10,   0.17,   0.17,  16.00, 8.07, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.26, -79,   7, 4,    fast,  -29.42,  94503.00,  584.02,  450.98,  239.98, 23.4, 8.04, 8.10, 3.87, -20.70,  -1.45,  -2.27, -76.90,   0.12,  -0.79,   0.10,   0.18,   0.21,  16.00, 8.07, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.29, -77,   6, 4,    fast,  -29.42,  94503.00,  584.02,  450.98,  239.98, 23.4, 8.10, 8.10, 3.87, -20.70,  -1.45,  -2.27, -76.90,   0.12,  -0.79,   0.10,   0.18,   0.21,  16.00, 8.09, 0.00, 0.00, 8.04, 8.10, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.29, -79,   8, 4,    fast,  -29.42,  94503.00,  584.02,  450.98,  239.98, 23.4, 8.10, 8.10, 3.87, -20.70,  -1.45,  -2.27, -76.90,   0.12,  -0.79,   0.10,   0.18,   0.21,  16.00, 8.09, 0.00, 0.00, 8.04, 8.10, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.37, -78,  10, 4,    fast,  -25.50,  93983.00,  629.92,  496.88,  237.04, 23.4, 8.10, 8.10, 3.87, -18.84,  -0.83,  -1.24,-127.26,   5.68,  -0.12,   0.10,   0.18,   0.27,  16.00, 8.09, 0.00, 0.00, 8.04, 8.10, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.40, -79,   9, 4,    fast,  -25.50,  93983.00,  629.92,  496.88,  237.04, 23.4, 8.10, 8.10, 3.87, -18.84,  -0.83,  -1.24,-127.26,   5.68,  -0.12,   0.10,   0.18,   0.27,  16.00, 8.09, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.48, -78,   6, 4,    fast,  -25.99,  93392.00,  682.34,  549.30,  234.27, 23.4, 8.10, 8.10, 3.87, -17.46,  -0.43,  -1.81,-157.78,  -0.31,   1.28,   0.11,   0.16,   0.35,  16.00, 8.09, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.51, -78,   5, 4,    fast,  -25.99,  93392.00,  682.34,  549.30,  234.27, 23.4, 8.04, 8.10, 3.87, -17.46,  -0.43,  -1.81,-157.78,  -0.31,   1.28,   0.11,   0.16,   0.35,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.59, -79,   8, 4,    fast,  -25.50,  92946.00,  722.08,  589.04,  231.51, 23.4, 8.04, 8.10, 3.87, -16.39,  -1.39,  -1.31,-167.48,  -2.26,   2.99,   0.11,   0.12,   0.44,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.62, -77,   5, 4,    fast,  -25.50,  92946.00,  722.08,  589.04,  231.51, 23.4, 8.04, 8.10, 3.87, -16.39,  -1.39,  -1.31,-167.48,  -2.26,   2.99,   0.11,   0.12,   0.44,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.70, -79,   7, 4,    fast,  -26.97,  92423.00,  768.87,  635.83,  228.69, 23.4, 8.04, 8.10, 3.87, -15.83,  -1.19,  -0.69,-168.09,   1.40,  -2.08,   0.11,   0.05,   0.51,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.73, -79,   5, 5,   coast,  -26.97,  92423.00,  768.87,  635.83,  228.69, 23.4, 8.04, 8.10, 3.87, -15.83,  -1.19,  -0.69,-168.09,   1.40,  -2.08,   0.11,   0.05,   0.51,  16.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.81, -79,   7, 5,   coast,  -27.46,  91987.00,  808.04,  675.01,  225.78, 23.4, 8.04, 8.10, 3.87, -15.45,   0.78,  -1.17,-162.48,  -2.99,   5.49,   0.11,  -0.04,   0.56,  16.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.84, -78,   7, 5,   coast,  -27.46,  91987.00,  808.04,  675.01,  225.78, 23.4, 8.10, 8.10, 3.87, -15.45,   0.78,  -1.17,-162.48,  -2.99,   5.49,   0.11,  -0.04,   0.56,  16.00, 8.09, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.92, -79,  14, 5,   coast,  -20.59,  91493.00,  852.61,  719.58,  223.19, 23.4, 8.10, 8.10, 3.87, -14.60,   0.01,  -0.80,-158.02,  -2.69,  -1.40,   0.11,  -0.12,   0.58,  16.00, 8.09, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     3.95, -79,   7, 5,   coast,  -20.59,  91493.00,  852.61,  719.58,  223.19, 23.4, 8.04, 8.10, 3.87, -14.60,   0.01,  -0.80,-158.02,  -2.69,  -1.40,   0.11,  -0.12,   0.58,  16.00, 8.07, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.03, -79,   7, 5,   coast,  -25.01,  91074.00,  890.57,  757.53,  220.74, 23.4, 8.04, 8.10, 3.87, -14.28,  -0.31,  -1.44,-171.02,  -2.32,   2.93,   0.11,  -0.21,   0.57,  16.00, 8.07, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.06, -79,   9, 5,   coast,  -25.01,  91074.00,  890.57,  757.53,  220.74, 23.4, 8.04, 8.10, 3.87, -14.28,  -0.31,  -1.44,-171.02,  -2.32,   2.93,   0.11,  -0.21,   0.57,  16.00, 8.08, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.14, -80,   6, 5,   coast,  -26.48,  90613.00,  932.49,  799.45,  217.98, 23.4, 8.04, 8.10, 3.87, -14.12,   0.58,  -1.43,-172.24,   3.78,   1.59,   0.11,  -0.28,   0.52,  16.00, 8.08, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.17, -80,   8, 5,   coast,  -26.48,  90613.00,  932.49,  799.45,  217.98, 23.4, 8.10, 8.10, 3.87, -14.12,   0.58,  -1.43,-172.24,   3.78,   1.59,   0.11,  -0.28,   0.52,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.25, -81,   7, 5,   coast,  -21.57,  90239.00,  966.63,  833.59,  215.39, 23.4, 8.10, 8.10, 3.87, -13.70,   0.35,  -2.35,-169.31,   0.61,  -2.26,   0.11,  -0.34,   0.45,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.28, -81,   7, 5,   coast,  -21.57,  90239.00,  966.63,  833.59,  215.39, 23.4, 8.04, 8.10, 3.87, -13.70,   0.35,  -2.35,-169.31,   0.61,  -2.26,   0.11,  -0.34,   0.45,  16.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.29, -84,   9, 5,   coast,  -21.57,  90239.00,  966.63,  833.59,  215.39, 23.4, 8.04, 8.10, 3.87, -13.70,   0.35,  -2.35,-169.31,   0.61,  -2.26,   0.11,  -0.34,   0.45,  16.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.36, -82,   9, 5,   coast,  -22.06,  89780.00, 1008.68,  875.64,  213.05, 23.4, 8.04, 8.10, 3.87, -13.25,   0.61,  -1.63,-162.23,  -1.53,   0.43,   0.11,  -0.36,   0.36,  16.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.39, -81,   8, 5,   coast,  -22.06,  89780.00, 1008.68,  875.64,  213.05, 23.4, 8.04, 8.10, 3.87, -13.25,   0.61,  -1.63,-162.23,  -1.53,   0.43,   0.11,  -0.36,   0.36,  16.00, 8.08, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.47, -82,   7, 5,   coast,  -22.06,  89320.00, 1051.00,  917.96,  210.67, 23.4, 8.04, 8.10, 3.87, -13.22,  -0.40,   2.16,-156.43,   1.10,   0.37,   0.10,  -0.37,   0.28,  16.00, 8.08, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.50, -83,   5, 5,   coast,  -22.06,  89320.00, 1051.00,  917.96,  210.67, 23.4, 8.04, 8.10, 3.87, -13.22,  -0.40,   2.16,-156.43,   1.10,   0.37,   0.10,  -0.37,   0.28,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.58, -83,   6, 5,   coast,  -24.03,  88824.00, 1096.83,  963.79,  208.19, 23.4, 8.04, 8.10, 3.87, -13.24,   1.88,  -1.58,-200.07,   1.10,   2.38,   0.10,  -0.35,   0.18,  16.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.61, -84,   8, 5,   coast,  -24.03,  88824.00, 1096.83,  963.79,  208.19, 23.4, 8.04, 8.10, 3.87, -13.24,   1.88,  -1.58,-200.07,   1.10,   2.38,   0.10,  -0.35,   0.18,  16.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.69, -84,  13, 5,   coast,  -22.56,  88494.00, 1127.44,  994.40,  205.69, 23.4, 8.04, 8.10, 3.87, -12.57,  -0.01,   1.16,-220.95,   4.39,   0.00,   0.09,  -0.28,   0.07,  17.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.72, -85,   8, 5,   coast,  -22.56,  88494.00, 1127.44,  994.40,  205.69, 23.4, 8.04, 8.10, 3.87, -12.57,  -0.01,   1.16,-220.95,   4.39,   0.00,   0.09,  -0.28,   0.07,  17.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.72, -85,   9, 5,   coast,  -22.56,  88494.00, 1127.44,  994.40,  205.69, 23.4, 8.04, 8.10, 3.87, -12.57,  -0.01,   1.16,-220.95,   4.39,   0.00,   0.09,  -0.28,   0.07,  17.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.80, -86,   9, 5,   coast,  -23.05,  88110.00, 1163.17, 1030.13,  203.25, 23.4, 8.04, 8.10, 3.87, -12.58,   1.51,  -0.36,-228.70,   0.79,   5.55,   0.09,  -0.17,  -0.01,  17.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.83, -88,  14, 5,   coast,  -23.05,  88110.00, 1163.17, 1030.13,  203.25, 23.4, 8.04, 8.10, 3.87, -12.58,   1.51,  -0.36,-228.70,   0.79,   5.55,   0.09,  -0.17,  -0.01,  17.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     4.94, -88,  12, 5,   coast,  -23.05,  88110.00, 1163.17, 1030.13,  203.25, 23.4, 8.04, 8.10, 3.87, -12.58,   1.51,  -0.36,-228.70,   0.79,   5.55,   0.09,  -0.17,  -0.01,  17.00, 8.10, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.02, -91,  14, 5,   coast,  -20.10,  87416.00, 1228.07, 1095.03,  198.61, 23.4, 8.04, 8.10, 3.87, -11.98,   0.32,  -0.99,-219.73,  -1.77,   0.73,   0.09,   0.06,   0.00,  17.00, 8.10, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.05, -91,   9, 5,   coast,  -20.10,  87416.00, 1228.07, 1095.03,  198.61, 23.4, 8.04, 8.10, 3.87, -11.98,   0.32,  -0.99,-219.73,  -1.77,   0.73,   0.09,   0.06,   0.00,  17.00, 8.09, 0.00, 0.00, 8.04, 8.10, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.13, -93,   8, 5,   coast,  -19.61,  87097.00, 1258.04, 1125.00,  196.48, 23.4, 8.04, 8.10, 3.87, -11.70,   0.47,  -1.95,-219.24,   2.50,  -3.91,   0.09,   0.14,   0.09,  17.00, 8.09, 0.00, 0.00, 8.04, 8.10, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.27, -97,  11, 5,   coast,  -19.61,  87097.00, 1258.04, 1125.00,  196.48, 23.4, 8.04, 8.10, 3.87, -11.70,   0.47,  -1.95,-219.24,   2.50,  -3.91,   0.09,   0.14,   0.09,  17.00, 8.09, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.29, -90,  12, 5,   coast,  -19.61,  87097.00, 1258.04, 1125.00,  196.48, 23.4, 8.04, 8.10, 3.87, -11.70,   0.47,  -1.95,-219.24,   2.50,  -3.91,   0.09,   0.14,   0.09,  17.00, 8.09, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.35, -94,  13, 5,   coast,  -21.08,  86439.00, 1320.14, 1187.10,  192.10, 23.4, 8.04, 8.10, 3.87, -11.25,   0.27,  -0.63,-219.12,   3.54,   1.40,   0.10,   0.17,   0.34,  17.00, 8.09, 0.00, 0.00, 8.10, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.38, -93,   7, 5,   coast,  -21.08,  86439.00, 1320.14, 1187.10,  192.10, 23.4, 8.04, 8.10, 3.87, -11.25,   0.27,  -0.63,-219.12,   3.54,   1.40,   0.10,   0.17,   0.34,  17.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.46, -92,  12, 5,   coast,  -24.03,  86095.00, 1352.76, 1219.72,  189.68, 23.4, 8.04, 8.10, 3.87, -10.84,  -1.34,  -2.79,-220.28,   1.89,  -6.41,   0.10,   0.11,   0.46,  17.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.49, -91,  15, 5,   coast,  -24.03,  86095.00, 1352.76, 1219.72,  189.68, 23.4, 8.04, 8.10, 3.87, -10.84,  -1.34,  -2.79,-220.28,   1.89,  -6.41,   0.10,   0.11,   0.46,  17.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.57, -90,  19, 5,   coast,  -21.08,  85814.00, 1379.48, 1246.45,  187.26, 23.4, 8.04, 8.10, 3.87, -10.96,  -0.35,  -3.10,-221.19,   2.32,   1.46,   0.11,   0.02,   0.54,  17.00, 8.09, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.60, -90,  11, 5,   coast,  -21.08,  85814.00, 1379.48, 1246.45,  187.26, 23.4, 8.04, 8.10, 3.87, -10.96,  -0.35,  -3.10,-221.19,   2.32,   1.46,   0.11,   0.02,   0.54,  17.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.68, -90,   8, 5,   coast,  -17.65,  85484.00, 1410.96, 1277.92,  185.18, 23.4, 8.04, 8.10, 3.87, -10.60,   0.60,  -0.78,-213.68,   1.34,   1.46,   0.11,  -0.09,   0.58,  17.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.71, -90,   7, 5,   coast,  -17.65,  85484.00, 1410.96, 1277.92,  185.18, 23.4, 8.10, 8.10, 3.87, -10.60,   0.60,  -0.78,-213.68,   1.34,   1.46,   0.11,  -0.09,   0.58,  17.00, 8.09, 0.00, 0.00, 8.10, 8.10, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.79, -91,   9, 5,   coast,  -18.14,  85209.00, 1437.26, 1304.23,  183.25, 23.4, 8.10, 8.10, 3.87, -10.53,   1.10,  -1.60,-212.16,   2.81,   4.21,   0.11,  -0.21,   0.57,  17.00, 8.09, 0.00, 0.00, 8.10, 8.10, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.82, -91,  11, 5,   coast,  -18.14,  85209.00, 1437.26, 1304.23,  183.25, 23.4, 8.04, 8.10, 3.87, -10.53,   1.10,  -1.60,-212.16,   2.81,   4.21,   0.11,  -0.21,   0.57,  17.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,     5.90, -91,   8, 5,   coast,  -20.10,  84898.00, 1467.09, 1334.06,  181.19, 23.4, 8.04, 8.10, 3.87, -10.54,   3.32,  -0.69,-201.17,  -1.40,  -4.82,   0.11,  -0.30,   0.52,  17.00, 8.08, 0.00, 0.00, 8.04, 8.04, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
