# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
1.044812,-0.044016,-0.042456,0.063912,-0.384258,-0.244515,0.100482,-0.919741,10.568150,101.119165,-0.264132,5.112282,276.708927,0.998439,-0.054028,-0.006235,0.012692
1.047218,-0.044914,-0.043013,0.064152,-0.362815,-0.218024,0.098750,-0.922933,10.595361,101.351501,-0.266349,5.137742,276.952503,0.998435,-0.054081,-0.006283,0.012771
1.054810,-0.047403,-0.044347,0.064922,-0.291768,-0.132653,0.092916,-0.933356,10.681179,102.081003,-0.273395,5.218507,277.724730,0.998421,-0.054256,-0.006437,0.013023
1.062402,-0.049336,-0.045026,0.065643,-0.216366,-0.045557,0.088068,-0.944347,10.767144,102.806731,-0.280522,5.299925,278.502482,0.998407,-0.054438,-0.006596,0.013279
1.069994,-0.050684,-0.045042,0.066311,-0.137716,0.041944,0.084340,-0.955946,10.853494,103.530627,-0.287735,5.381996,279.285736,0.998392,-0.054628,-0.006756,0.013537
1.077586,-0.051426,-0.044396,0.066942,-0.056993,0.128505,0.081399,-0.968172,10.940351,104.253613,-0.295039,5.464725,280.074481,0.998377,-0.054821,-0.006914,0.013797
1.080000,-0.051532,-0.044053,0.067138,-0.031091,0.155609,0.080574,-0.972192,10.968091,104.483420,-0.297381,5.491170,280.326443,0.998372,-0.054883,-0.006964,0.013881
1.082414,-0.051576,-0.043645,0.067355,-0.005144,0.182438,0.097636,-0.976274,10.995886,104.713156,-0.299733,5.517682,280.578959,0.998367,-0.054944,-0.007013,0.013964
1.084828,-0.051557,-0.043173,0.067584,0.020801,0.208944,0.096091,-0.980419,11.023735,104.942812,-0.302095,5.544261,280.832030,0.998362,-0.055006,-0.007062,0.014048
1.087242,-0.051476,-0.042637,0.067815,0.046704,0.235085,0.094497,-0.984626,11.051639,105.172385,-0.304467,5.570908,281.085655,0.998357,-0.055068,-0.007110,0.014132
1.096969,-0.050520,-0.039856,0.068774,0.149814,0.335864,0.087270,-1.002179,11.164613,106.096554,-0.314128,5.678955,282.113148,0.998337,-0.055316,-0.007296,0.014473
1.106696,-0.048582,-0.036140,0.069659,0.248852,0.427324,0.081736,-1.020708,11.278799,107.022537,-0.323966,5.788106,283.149640,0.998318,-0.055557,-0.007466,0.014817
1.116423,-0.045712,-0.031592,0.070463,0.341116,0.506925,0.078155,-1.040190,11.394567,107.953970,-0.333988,5.898376,284.195166,0.998299,-0.055786,-0.007615,0.015165
1.120000,-0.044436,-0.029733,0.070741,0.372783,0.532710,0.077274,-1.047586,11.437589,108.298414,-0.337722,5.939211,284.581928,0.998292,-0.055867,-0.007664,0.015293
1.123577,-0.043048,-0.027784,0.071043,0.403080,0.556490,0.090420,-1.055097,11.480846,108.643879,-0.341483,5.980200,284.969924,0.998285,-0.055945,-0.007709,0.015422
1.127154,-0.041554,-0.025754,0.071357,0.431861,0.578152,0.088762,-1.062716,11.524332,108.990342,-0.345270,6.021344,285.359158,0.998278,-0.056021,-0.007751,0.015551
1.130731,-0.039960,-0.023651,0.071673,0.459012,0.597609,0.087093,-1.070436,11.568042,109.337801,-0.349085,6.062644,285.749632,0.998272,-0.056094,-0.007789,0.015681
1.142310,-0.034193,-0.016437,0.072696,0.534503,0.644619,0.081623,-1.095992,11.710718,110.466804,-0.361626,6.197412,287.022164,0.998252,-0.056310,-0.007886,0.016103
1.151018,-0.029346,-0.010735,0.073408,0.577269,0.662864,0.078835,-1.115586,11.818615,111.315620,-0.371255,6.299862,287.987838,0.998239,-0.056450,-0.007929,0.016423
1.159727,-0.024182,-0.004939,0.074086,0.606698,0.665755,0.076785,-1.135306,11.926501,112.160492,-0.381056,6.403252,288.960895,0.998227,-0.056569,-0.007947,0.016744
1.160000,-0.024016,-0.004757,0.074107,0.607392,0.665591,0.076727,-1.135925,11.929883,112.186925,-0.381366,6.406514,288.991569,0.998226,-0.056572,-0.007947,0.016754
1.160273,-0.023850,-0.004575,0.074130,0.608073,0.665411,0.088101,-1.136545,11.933266,112.213353,-0.381677,6.409776,289.022249,0.998226,-0.056575,-0.007947,0.016765
1.160547,-0.023684,-0.004393,0.074154,0.608740,0.665216,0.087978,-1.137164,11.936648,112.239776,-0.381988,6.413040,289.052936,0.998226,-0.056579,-0.007947,0.016775
1.160820,-0.023517,-0.004211,0.074178,0.609392,0.665006,0.087846,-1.137783,11.940030,112.266194,-0.382299,6.416304,289.083631,0.998225,-0.056582,-0.007948,0.016785
1.161367,-0.023184,-0.003848,0.074226,0.610660,0.664541,0.087582,-1.139022,11.946794,112.319017,-0.382922,6.422836,289.145042,0.998224,-0.056588,-0.007948,0.016805
1.161914,-0.022849,-0.003485,0.074274,0.611866,0.664013,0.087324,-1.140260,11.953557,112.371821,-0.383545,6.429371,289.206482,0.998224,-0.056595,-0.007948,0.016825
1.162461,-0.022514,-0.003122,0.074322,0.613016,0.663424,0.087070,-1.141499,11.960318,112.424606,-0.384169,6.435910,289.267950,0.998223,-0.056601,-0.007947,0.016846
1.167930,-0.019142,0.000478,0.074792,0.621387,0.654218,0.084664,-1.153859,12.027872,112.951413,-0.390445,6.501504,289.884222,0.998216,-0.056660,-0.007940,0.017049
1.173399,-0.015743,0.004008,0.075250,0.623996,0.638996,0.082523,-1.166167,12.095302,113.476345,-0.396789,6.567467,290.503368,0.998210,-0.056709,-0.007924,0.017253
1.178867,-0.012346,0.007437,0.075696,0.620804,0.617874,0.080615,-1.178394,12.162583,113.999407,-0.403200,6.633798,291.125379,0.998205,-0.056749,-0.007897,0.017458
1.189608,-0.005840,0.013727,0.076546,0.598024,0.560532,0.077394,-1.202032,12.294152,115.021233,-0.415982,6.765133,292.355243,0.998195,-0.056802,-0.007818,0.017862
1.200000,0.000107,0.019123,0.077339,0.555639,0.486339,0.074862,-1.224309,12.420616,116.003036,-0.428589,6.893551,293.555653,0.998188,-0.056822,-0.007711,0.018256
1.207899,0.004294,0.022678,0.077961,0.510686,0.418927,0.080486,-1.240772,12.516154,116.745258,-0.438323,6.992033,294.474834,0.998183,-0.056818,-0.007612,0.018558
1.215797,0.008092,0.025675,0.078580,0.455736,0.343609,0.078033,-1.256774,12.611266,117.485459,-0.448185,7.091267,295.399875,0.998179,-0.056798,-0.007499,0.018861
1.223696,0.011423,0.028056,0.079187,0.391890,0.261949,0.075864,-1.272266,12.705936,118.224090,-0.458172,7.191251,296.330757,0.998176,-0.056764,-0.007376,0.019166
1.231594,0.014224,0.029777,0.079779,0.320469,0.175682,0.074010,-1.287203,12.800125,118.961303,-0.468279,7.291981,297.267467,0.998174,-0.056719,-0.007244,0.019474
1.239493,0.016439,0.030810,0.080357,0.242978,0.086650,0.072453,-1.301554,12.893789,119.697152,-0.478502,7.393452,298.209994,0.998172,-0.056664,-0.007106,0.019783
1.240000,0.016561,0.030852,0.080394,0.237793,0.080842,0.072363,-1.302455,12.899785,119.744354,-0.479162,7.399993,298.270713,0.998172,-0.056660,-0.007097,0.019803
1.240507,0.016680,0.030892,0.080432,0.232589,0.075030,0.077299,-1.303354,12.905779,119.791551,-0.479823,7.406537,298.331456,0.998172,-0.056656,-0.007088,0.019823
1.241014,0.016797,0.030929,0.080471,0.227367,0.069216,0.077155,-1.304250,12.911770,119.838743,-0.480484,7.413084,298.392222,0.998172,-0.056652,-0.007079,0.019843
1.242029,0.017022,0.030993,0.080549,0.216873,0.057583,0.076866,-1.306034,12.923746,119.933110,-0.481808,7.426187,298.513828,0.998171,-0.056644,-0.007061,0.019883
1.243043,0.017237,0.031045,0.080627,0.206316,0.045947,0.076577,-1.307808,12.935712,120.027455,-0.483133,7.439302,298.635528,0.998171,-0.056636,-0.007042,0.019923
1.244057,0.017440,0.031086,0.080704,0.195699,0.034313,0.076293,-1.309572,12.947668,120.121777,-0.484461,7.452429,298.757325,0.998171,-0.056628,-0.007024,0.019963
1.251580,0.018613,0.031021,0.081277,0.115469,-0.051504,0.074195,-1.322332,13.036029,120.820573,-0.494360,7.550157,299.663538,0.998170,-0.056564,-0.006889,0.020261
1.259102,0.019176,0.030319,0.081836,0.033741,-0.135306,0.072451,-1.334528,13.123840,121.518150,-0.504353,7.648548,300.575003,0.998168,-0.056498,-0.006755,0.020561
1.266624,0.019126,0.029000,0.082379,-0.047776,-0.215328,0.071074,-1.346172,13.211090,122.214514,-0.514436,7.747597,301.491711,0.998167,-0.056430,-0.006624,0.020863
1.274146,0.018469,0.027099,0.082910,-0.127394,-0.289915,0.069980,-1.357284,13.297781,122.909671,-0.524605,7.847300,302.413653,0.998165,-0.056363,-0.006500,0.021168
1.280000,0.017548,0.025245,0.083317,-0.186946,-0.343166,0.069264,-1.365581,13.364860,123.449796,-0.532574,7.925338,303.134710,0.998163,-0.056314,-0.006408,0.021407
1.285854,0.016286,0.023091,0.083727,-0.243552,-0.391477,0.070974,-1.373595,13.431610,123.989159,-0.540591,8.003767,303.858927,0.998161,-0.056267,-0.006323,0.021647
1.291707,0.014703,0.020671,0.084139,-0.296484,-0.434244,0.070114,-1.381347,13.498043,124.527738,-0.548655,8.082587,304.586298,0.998159,-0.056225,-0.006244,0.021889
1.297561,0.012822,0.018019,0.084548,-0.345046,-0.470915,0.069290,-1.388866,13.564177,125.065546,-0.556763,8.161794,305.316820,0.998156,-0.056188,-0.006173,0.022132
1.303415,0.010673,0.015170,0.084953,-0.388603,-0.501023,0.068622,-1.396207,13.630243,125.604474,-0.564914,8.241388,306.050493,0.998152,-0.056156,-0.006109,0.022378
1.309268,0.008284,0.012166,0.085353,-0.426592,-0.524198,0.068125,-1.403432,13.696489,126.146536,-0.573109,8.321369,306.787329,0.998149,-0.056130,-0.006055,0.022624
1.315122,0.005690,0.009047,0.085750,-0.458508,-0.540143,0.067784,-1.410585,13.763036,126.692580,-0.581345,8.401739,307.527348,0.998144,-0.056112,-0.006009,0.022873
1.320000,0.003399,0.006392,0.086080,-0.480153,-0.547761,0.067593,-1.416515,13.818729,127.150578,-0.588240,8.469008,308.146448,0.998140,-0.056103,-0.005978,0.023081
1.324878,0.001013,0.003712,0.086411,-0.497084,-0.550164,0.067915,-1.422436,13.874645,127.611145,-0.595164,8.536550,308.767788,0.998136,-0.056099,-0.005954,0.023290
1.329756,-0.001443,0.001033,0.086741,-0.509140,-0.547331,0.067786,-1.428370,13.930795,128.074250,-0.602117,8.604365,309.391381,0.998131,-0.056101,-0.005937,0.023500
1.334633,-0.003946,-0.001619,0.087072,-0.516208,-0.539302,0.067724,-1.434338,13.987200,128.539917,-0.609099,8.672454,310.017240,0.998125,-0.056109,-0.005926,0.023712
1.339511,-0.006471,-0.004220,0.087402,-0.518212,-0.526154,0.067680,-1.440340,14.043706,129.006593,-0.616110,8.740819,310.645372,0.998120,-0.056122,-0.005921,0.023925
1.344389,-0.008993,-0.006744,0.087732,-0.515125,-0.508016,0.067615,-1.446361,14.100069,129.471959,-0.623150,8.809459,311.275778,0.998113,-0.056142,-0.005923,0.024138
1.349267,-0.011488,-0.009168,0.088062,-0.506982,-0.485076,0.067505,-1.452405,14.156161,129.934697,-0.630220,8.878374,311.908450,0.998107,-0.056168,-0.005931,0.024353
1.354145,-0.013931,-0.011469,0.088391,-0.493860,-0.457567,0.067351,-1.458487,14.211981,130.394631,-0.637319,8.947561,312.543373,0.998099,-0.056200,-0.005945,0.024569
1.360000,-0.016761,-0.014038,0.088785,-0.471738,-0.418928,0.067121,-1.465870,14.278677,130.943259,-0.645881,9.030971,313.308475,0.998090,-0.056245,-0.005969,0.024830
1.365855,-0.019442,-0.016364,0.089173,-0.442983,-0.374713,0.065510,-1.473374,14.345099,131.488394,-0.654486,9.114771,314.076776,0.998081,-0.056298,-0.006000,0.025092
1.371710,-0.021937,-0.018417,0.089557,-0.408020,-0.325581,0.065404,-1.481029,14.411279,132.030061,-0.663135,9.198959,314.848259,0.998070,-0.056359,-0.006037,0.025356
1.377566,-0.024210,-0.020169,0.089939,-0.367410,-0.272304,0.065281,-1.488856,14.477230,132.568153,-0.671829,9.283533,315.622902,0.998059,-0.056427,-0.006081,0.025621
1.383421,-0.026230,-0.021599,0.090320,-0.321755,-0.215678,0.065096,-1.496875,14.542971,133.102600,-0.680570,9.368493,316.400686,0.998048,-0.056501,-0.006129,0.025887
1.395068,-0.029395,-0.023428,0.091075,-0.218747,-0.096487,0.064580,-1.513460,14.673198,134.154925,-0.698101,9.538642,317.957141,0.998024,-0.056663,-0.006235,0.026421
1.400000,-0.030359,-0.023777,0.091393,-0.171467,-0.044816,0.064319,-1.520752,14.728136,134.596059,-0.705583,9.611139,318.619824,0.998014,-0.056736,-0.006282,0.026648
1.404932,-0.031086,-0.023872,0.091703,-0.122754,0.006757,0.061589,-1.528228,14.783089,135.035645,-0.713101,9.683908,319.284679,0.998003,-0.056812,-0.006330,0.026876
1.409863,-0.031570,-0.023713,0.092008,-0.073141,0.057673,0.061643,-1.535899,14.838145,135.474411,-0.720656,9.756947,319.951700,0.997992,-0.056889,-0.006378,0.027105
1.414795,-0.031808,-0.023306,0.092312,-0.023173,0.107382,0.061729,-1.543767,14.893337,135.912619,-0.728250,9.830259,320.620882,0.997981,-0.056966,-0.006425,0.027335
1.422923,-0.031664,-0.022114,0.092814,0.058485,0.185242,0.061830,-1.557159,14.984626,136.633818,-0.740852,9.951684,321.728530,0.997963,-0.057095,-0.006499,0.027715
1.431051,-0.030866,-0.020315,0.093316,0.137144,0.256045,0.061845,-1.571054,15.076309,137.353688,-0.753565,10.073854,322.842033,0.997944,-0.057222,-0.006567,0.028096
1.439179,-0.029448,-0.017975,0.093820,0.210432,0.317710,0.061814,-1.585400,15.168322,138.071815,-0.766392,10.196769,323.961381,0.997926,-0.057345,-0.006627,0.028479
1.440000,-0.029273,-0.017712,0.093870,0.217444,0.323356,0.061809,-1.586871,15.177628,138.144216,-0.767694,10.209225,324.074751,0.997924,-0.057357,-0.006632,0.028518
1.440821,-0.029091,-0.017444,0.093920,0.224376,0.328887,0.058181,-1.588346,15.186938,138.216600,-0.768998,10.221688,324.188181,0.997922,-0.057369,-0.006638,0.028557
1.441642,-0.028904,-0.017172,0.093968,0.231226,0.334304,0.058257,-1.589826,15.196251,138.288968,-0.770302,10.234158,324.301671,0.997921,-0.057381,-0.006643,0.028596
1.442463,-0.028712,-0.016895,0.094015,0.237993,0.339604,0.058346,-1.591309,15.205567,138.361321,-0.771608,10.246636,324.415219,0.997919,-0.057393,-0.006648,0.028635
1.443284,-0.028514,-0.016614,0.094063,0.244673,0.344785,0.058429,-1.592795,15.214886,138.433657,-0.772915,10.259122,324.528827,0.997917,-0.057405,-0.006653,0.028673
1.449955,-0.026708,-0.014184,0.094450,0.295531,0.382339,0.059146,-1.605011,15.290738,139.021013,-0.783582,10.360882,325.454357,0.997902,-0.057497,-0.006689,0.028990
1.456627,-0.024587,-0.011532,0.094843,0.339561,0.411295,0.059627,-1.617428,15.366751,139.607211,-0.794331,10.463149,326.383801,0.997888,-0.057584,-0.006716,0.029306
1.463298,-0.022197,-0.008718,0.095241,0.375872,0.431109,0.059944,-1.630002,15.442891,140.192250,-0.805164,10.565923,327.317153,0.997874,-0.057663,-0.006734,0.029624
1.469970,-0.019593,-0.005803,0.095642,0.403727,0.441431,0.060143,-1.642687,15.519128,140.776177,-0.816080,10.669206,328.254404,0.997860,-0.057734,-0.006742,0.029943
1.480000,-0.015404,-0.001370,0.096247,0.428664,0.438957,0.060313,-1.661857,15.633844,141.652028,-0.832653,10.825440,329.670809,0.997840,-0.057825,-0.006735,0.030423
1.490030,-0.011071,0.002932,0.096831,0.432381,0.415261,0.056275,-1.680993,15.748542,142.525363,-0.849417,10.982826,331.095987,0.997822,-0.057894,-0.006705,0.030906
1.500060,-0.006805,0.006897,0.097405,0.414883,0.371781,0.057256,-1.699926,15.863071,143.396175,-0.866373,11.141360,332.529911,0.997804,-0.057943,-0.006654,0.031390
1.510091,-0.002815,0.010339,0.097983,0.377271,0.310974,0.058126,-1.718529,15.977472,144.266120,-0.883516,11.301044,333.972566,0.997787,-0.057972,-0.006583,0.031876
1.520000,0.000668,0.013071,0.098560,0.322441,0.237143,0.058764,-1.736464,16.090348,145.125739,-0.900635,11.459931,335.406427,0.997772,-0.057983,-0.006497,0.032359
1.529909,0.003536,0.015021,0.099119,0.253011,0.153559,0.054631,-1.753855,16.202994,145.985849,-0.917929,11.619936,336.848807,0.997757,-0.057977,-0.006399,0.032843
1.539819,0.005659,0.016113,0.099673,0.172674,0.064606,0.056026,-1.770625,16.315316,146.846508,-0.935392,11.781056,338.299713,0.997742,-0.057960,-0.006292,0.033330
1.549728,0.006951,0.016317,0.100233,0.085680,-0.025079,0.057225,-1.786729,16.427237,147.707689,-0.953018,11.943286,339.759149,0.997728,-0.057935,-0.006182,0.033820
1.560000,0.007368,0.015610,0.100824,-0.006619,-0.113859,0.058208,-1.802758,16.543120,148.603845,-0.971454,12.112616,341.280949,0.997713,-0.057904,-0.006069,0.034331
1.570272,0.006849,0.014033,0.101395,-0.095940,-0.193545,0.053671,-1.818172,16.659079,149.505492,-0.990051,12.283137,342.811981,0.997698,-0.057873,-0.005961,0.034845
1.580543,0.005449,0.011702,0.101963,-0.177258,-0.259785,0.055642,-1.833055,16.775232,150.413453,-1.008803,12.454849,344.352306,0.997682,-0.057846,-0.005863,0.035362
1.590815,0.003273,0.008774,0.102543,-0.246026,-0.309032,0.057401,-1.847512,16.891646,151.327814,-1.027707,12.627756,345.901987,0.997665,-0.057828,-0.005779,0.035883
1.600000,0.000790,0.005801,0.103074,-0.293710,-0.336517,0.058553,-1.860120,16.995540,152.146579,-1.044734,12.783385,347.295708,0.997648,-0.057823,-0.005718,0.036352
1.609185,-0.002064,0.002650,0.103585,-0.326172,-0.347280,0.053362,-1.872430,17.098509,152.959339,-1.061877,12.939963,348.696921,0.997631,-0.057829,-0.005671,0.036824
1.618370,-0.005142,-0.000523,0.104089,-0.342069,-0.341100,0.055006,-1.884507,17.200233,153.762507,-1.079131,13.097483,350.105562,0.997612,-0.057848,-0.005639,0.037300
1.627555,-0.008290,-0.003565,0.104598,-0.340893,-0.318597,0.056216,-1.896454,17.300683,154.554941,-1.096496,13.255932,351.521537,0.997593,-0.057881,-0.005622,0.037778
1.635981,-0.011086,-0.006101,0.105073,-0.325227,-0.285091,0.056800,-1.907383,17.391589,155.270518,-1.112521,13.402086,352.826789,0.997573,-0.057923,-0.005618,0.038220
1.640000,-0.012364,-0.007203,0.105301,-0.312961,-0.265065,0.056869,-1.912573,17.434325,155.606080,-1.120197,13.472064,353.451456,0.997564,-0.057947,-0.005620,0.038431
1.644019,-0.013588,-0.008221,0.105510,-0.297825,-0.242768,0.049668,-1.917741,17.476523,155.936665,-1.127893,13.542213,354.077461,0.997554,-0.057974,-0.005624,0.038643
1.648038,-0.014746,-0.009145,0.105714,-0.279997,-0.218448,0.050297,-1.922890,17.518170,156.262086,-1.135611,13.612530,354.704784,0.997544,-0.058003,-0.005630,0.038856
1.656075,-0.016812,-0.010678,0.106126,-0.237434,-0.165182,0.051144,-1.933212,17.600163,156.900178,-1.151107,13.753660,355.963289,0.997524,-0.058067,-0.005647,0.039282
1.662280,-0.018159,-0.011560,0.106445,-0.198927,-0.120599,0.051534,-1.941242,17.662517,157.383102,-1.163127,13.863055,356.938276,0.997507,-0.058121,-0.005664,0.039613
1.668484,-0.019256,-0.012162,0.106766,-0.156549,-0.074207,0.051695,-1.949363,17.724210,157.858806,-1.175197,13.972834,357.916237,0.997490,-0.058179,-0.005684,0.039945
1.674689,-0.020084,-0.012477,0.107086,-0.111349,-0.027119,0.051673,-1.957588,17.785290,158.327568,-1.187318,14.082993,358.897129,0.997473,-0.058240,-0.005705,0.040277
1.680000,-0.020566,-0.012514,0.107360,-0.071191,0.012949,0.051540,-1.964718,17.837104,158.723380,-1.197734,14.177591,359.739075,0.997459,-0.058294,-0.005723,0.040563
1.685311,-0.020835,-0.012343,0.107613,-0.030447,0.052041,0.045599,-1.971929,17.888492,159.114193,-1.208188,14.272462,360.583111,0.997444,-0.058349,-0.005742,0.040849
1.690622,-0.020889,-0.011969,0.107861,0.010142,0.089476,0.046133,-1.979217,17.939457,159.500015,-1.218681,14.367606,361.429209,0.997428,-0.058404,-0.005759,0.041136
1.702873,-0.020219,-0.010397,0.108415,0.099775,0.166583,0.047508,-1.996289,18.055378,160.370878,-1.243031,14.588085,363.388519,0.997393,-0.058531,-0.005795,0.041800
1.715123,-0.018527,-0.007989,0.108977,0.177271,0.225410,0.047953,-2.013622,18.168973,161.215105,-1.267592,14.809971,365.358351,0.997358,-0.058652,-0.005818,0.042467
1.720000,-0.017601,-0.006848,0.109209,0.202837,0.242237,0.047573,-2.020522,18.213249,161.541397,-1.277429,14.898684,366.145343,0.997344,-0.058697,-0.005822,0.042733
1.724877,-0.016557,-0.005634,0.109424,0.224886,0.255038,0.040775,-2.027344,18.256583,161.858806,-1.287299,14.987610,366.933905,0.997330,-0.058739,-0.005823,0.042999
1.729753,-0.015414,-0.004367,0.109627,0.243125,0.263700,0.040953,-2.034055,18.298836,162.166271,-1.297202,15.076744,367.723991,0.997316,-0.058779,-0.005822,0.043266
1.734630,-0.014192,-0.003069,0.109826,0.257369,0.268177,0.040992,-2.040636,18.339965,162.463532,-1.307138,15.166083,368.515553,0.997302,-0.058816,-0.005816,0.043533
1.743545,-0.011841,-0.000699,0.110187,0.272558,0.265763,0.040571,-2.052270,18.412228,162.980915,-1.325381,15.329897,369.966146,0.997277,-0.058877,-0.005799,0.044023
1.752459,-0.009431,0.001579,0.110542,0.273672,0.250267,0.039436,-2.063272,18.480289,163.461596,-1.343724,15.494333,371.421150,0.997253,-0.058927,-0.005770,0.044513
1.760000,-0.007423,0.003364,0.110833,0.263919,0.227789,0.038051,-2.072023,18.534453,163.838908,-1.359314,15.633882,372.655112,0.997232,-0.058961,-0.005737,0.044928
1.767541,-0.005522,0.004955,0.111093,0.244982,0.197856,0.032156,-2.080211,18.585415,164.189148,-1.374968,15.773829,373.891818,0.997212,-0.058989,-0.005698,0.045344
1.775081,-0.003793,0.006299,0.111335,0.217791,0.161771,0.031143,-2.087793,18.633109,164.512132,-1.390682,15.914147,375.131062,0.997192,-0.059010,-0.005654,0.045761
1.785974,-0.001691,0.007742,0.111661,0.165938,0.101333,0.029438,-2.097630,18.696193,164.930773,-1.413477,16.117456,376.925328,0.997163,-0.059030,-0.005580,0.046364
1.796866,-0.000197,0.008511,0.111963,0.103474,0.035848,0.027150,-2.106080,18.752320,165.292848,-1.436373,16.321419,378.723892,0.997135,-0.059041,-0.005500,0.046969
